STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,6,RES ELE,20160808 0000,20160808 0000,1026.22, ,FEET
SHA,D,6,RES ELE,20160809 0000,20160809 0000,1025.65, ,FEET
SHA,D,6,RES ELE,20160810 0000,20160810 0000,1025.08, ,FEET
SHA,D,6,RES ELE,20160811 0000,20160811 0000,1024.53, ,FEET
SHA,D,6,RES ELE,20160812 0000,20160812 0000,1023.96, ,FEET
SHA,D,6,RES ELE,20160813 0000,20160813 0000,1023.31, ,FEET
SHA,D,6,RES ELE,20160814 0000,20160814 0000,1022.71, ,FEET
SHA,D,6,RES ELE,20160815 0000,20160815 0000,1022.29, ,FEET
SHA,D,6,RES ELE,20160816 0000,20160816 0000,1021.78, ,FEET
SHA,D,6,RES ELE,20160817 0000,20160817 0000,1021.30, ,FEET
SHA,D,6,RES ELE,20160818 0000,20160818 0000,1020.77, ,FEET
SHA,D,6,RES ELE,20160819 0000,20160819 0000,1020.24, ,FEET
SHA,D,6,RES ELE,20160820 0000,20160820 0000,1019.66, ,FEET
SHA,D,6,RES ELE,20160821 0000,20160821 0000,1019.03, ,FEET
SHA,D,6,RES ELE,20160822 0000,20160822 0000,1018.49, ,FEET
SHA,D,6,RES ELE,20160823 0000,20160823 0000,1018.04, ,FEET
SHA,D,6,RES ELE,20160824 0000,20160824 0000,1017.52, ,FEET
SHA,D,6,RES ELE,20160825 0000,20160825 0000,1016.97, ,FEET
SHA,D,6,RES ELE,20160826 0000,20160826 0000,1016.46, ,FEET
SHA,D,6,RES ELE,20160827 0000,20160827 0000,1015.86, ,FEET
SHA,D,6,RES ELE,20160828 0000,20160828 0000,1015.22, ,FEET
SHA,D,6,RES ELE,20160829 0000,20160829 0000,1014.61, ,FEET
SHA,D,6,RES ELE,20160830 0000,20160830 0000,1014.10, ,FEET
SHA,D,6,RES ELE,20160831 0000,20160831 0000,1013.48, ,FEET
SHA,D,6,RES ELE,20160901 0000,20160901 0000,1012.94, ,FEET
SHA,D,6,RES ELE,20160902 0000,20160902 0000,1012.40, ,FEET
SHA,D,6,RES ELE,20160903 0000,20160903 0000,1011.87, ,FEET
SHA,D,6,RES ELE,20160904 0000,20160904 0000,1011.21, ,FEET
SHA,D,6,RES ELE,20160905 0000,20160905 0000,1010.56, ,FEET
SHA,D,6,RES ELE,20160906 0000,20160906 0000,1010.04, ,FEET
SHA,D,6,RES ELE,20160907 0000,20160907 0000,1009.55, ,FEET
SHA,D,6,RES ELE,20160908 0000,20160908 0000,1009.00, ,FEET
SHA,D,6,RES ELE,20160909 0000,20160909 0000,1008.55, ,FEET
SHA,D,6,RES ELE,20160910 0000,20160910 0000,1008.14, ,FEET
SHA,D,6,RES ELE,20160911 0000,20160911 0000,1007.62, ,FEET
SHA,D,6,RES ELE,20160912 0000,20160912 0000,1007.15, ,FEET
SHA,D,6,RES ELE,20160913 0000,20160913 0000,1006.70, ,FEET
SHA,D,6,RES ELE,20160914 0000,20160914 0000,1006.34, ,FEET
SHA,D,6,RES ELE,20160915 0000,20160915 0000,1005.89, ,FEET
SHA,D,6,RES ELE,20160916 0000,20160916 0000,1005.20, ,FEET
SHA,D,6,RES ELE,20160917 0000,20160917 0000,1004.58, ,FEET
SHA,D,6,RES ELE,20160918 0000,20160918 0000,1004.07, ,FEET
SHA,D,6,RES ELE,20160919 0000,20160919 0000,1003.60, ,FEET
SHA,D,6,RES ELE,20160920 0000,20160920 0000,1003.10, ,FEET
SHA,D,6,RES ELE,20160921 0000,20160921 0000,1002.54, ,FEET
SHA,D,6,RES ELE,20160922 0000,20160922 0000,1002.04, ,FEET
SHA,D,6,RES ELE,20160923 0000,20160923 0000,1001.56, ,FEET
SHA,D,6,RES ELE,20160924 0000,20160924 0000,1001.09, ,FEET
SHA,D,6,RES ELE,20160925 0000,20160925 0000,1000.65, ,FEET
SHA,D,6,RES ELE,20160926 0000,20160926 0000,1000.41, ,FEET
SHA,D,6,RES ELE,20160927 0000,20160927 0000,1000.17, ,FEET
SHA,D,6,RES ELE,20160928 0000,20160928 0000,999.94, ,FEET
SHA,D,6,RES ELE,20160929 0000,20160929 0000,999.58, ,FEET
SHA,D,6,RES ELE,20160930 0000,20160930 0000,999.21, ,FEET
SHA,D,6,RES ELE,20161001 0000,20161001 0000,998.84, ,FEET
SHA,D,6,RES ELE,20161002 0000,20161002 0000,998.49, ,FEET
SHA,D,6,RES ELE,20161003 0000,20161003 0000,998.09, ,FEET
SHA,D,6,RES ELE,20161004 0000,20161004 0000,997.67, ,FEET
SHA,D,6,RES ELE,20161005 0000,20161005 0000,997.28, ,FEET
SHA,D,6,RES ELE,20161006 0000,20161006 0000,996.86, ,FEET
SHA,D,6,RES ELE,20161007 0000,20161007 0000,996.63, ,FEET
SHA,D,6,RES ELE,20161008 0000,20161008 0000,996.21, ,FEET
SHA,D,6,RES ELE,20161009 0000,20161009 0000,995.84, ,FEET
SHA,D,6,RES ELE,20161010 0000,20161010 0000,995.47, ,FEET
SHA,D,6,RES ELE,20161011 0000,20161011 0000,995.12, ,FEET
SHA,D,6,RES ELE,20161012 0000,20161012 0000,994.78, ,FEET
SHA,D,6,RES ELE,20161013 0000,20161013 0000,994.53, ,FEET
SHA,D,6,RES ELE,20161014 0000,20161014 0000,994.56, ,FEET
SHA,D,6,RES ELE,20161015 0000,20161015 0000,994.58, ,FEET
SHA,D,6,RES ELE,20161016 0000,20161016 0000,994.53, ,FEET
SHA,D,6,RES ELE,20161017 0000,20161017 0000,994.43, ,FEET
SHA,D,6,RES ELE,20161018 0000,20161018 0000,994.22, ,FEET
SHA,D,6,RES ELE,20161019 0000,20161019 0000,994.02, ,FEET
SHA,D,6,RES ELE,20161020 0000,20161020 0000,993.79, ,FEET
SHA,D,6,RES ELE,20161021 0000,20161021 0000,993.52, ,FEET
SHA,D,6,RES ELE,20161022 0000,20161022 0000,993.08, ,FEET
SHA,D,6,RES ELE,20161023 0000,20161023 0000,992.61, ,FEET
SHA,D,6,RES ELE,20161024 0000,20161024 0000,992.37, ,FEET
SHA,D,6,RES ELE,20161025 0000,20161025 0000,992.61, ,FEET
SHA,D,6,RES ELE,20161026 0000,20161026 0000,992.89, ,FEET
SHA,D,6,RES ELE,20161027 0000,20161027 0000,993.47, ,FEET
SHA,D,6,RES ELE,20161028 0000,20161028 0000,993.89, ,FEET
SHA,D,6,RES ELE,20161029 0000,20161029 0000,994.47, ,FEET
SHA,D,6,RES ELE,20161030 0000,20161030 0000,995.83, ,FEET
SHA,D,6,RES ELE,20161031 0000,20161031 0000,997.07, ,FEET
SHA,D,6,RES ELE,20161101 0000,20161101 0000,997.94, ,FEET
SHA,D,6,RES ELE,20161102 0000,20161102 0000,998.70, ,FEET
SHA,D,6,RES ELE,20161103 0000,20161103 0000,998.93, ,FEET
SHA,D,6,RES ELE,20161104 0000,20161104 0000,999.20, ,FEET
SHA,D,6,RES ELE,20161105 0000,20161105 0000,999.28, ,FEET
SHA,D,6,RES ELE,20161106 0000,20161106 0000,999.36, ,FEET
SHA,D,6,RES ELE,20161107 0000,20161107 0000,999.48, ,FEET
SHA,D,6,RES ELE,20161108 0000,20161108 0000,999.61, ,FEET
SHA,D,6,RES ELE,20161109 0000,20161109 0000,999.71, ,FEET
SHA,D,6,RES ELE,20161110 0000,20161110 0000,999.80, ,FEET
SHA,D,6,RES ELE,20161111 0000,20161111 0000,999.81, ,FEET
SHA,D,6,RES ELE,20161112 0000,20161112 0000,999.81, ,FEET
SHA,D,6,RES ELE,20161113 0000,20161113 0000,999.77, ,FEET
SHA,D,6,RES ELE,20161114 0000,20161114 0000,999.68, ,FEET
SHA,D,6,RES ELE,20161115 0000,20161115 0000,999.58, ,FEET
SHA,D,6,RES ELE,20161116 0000,20161116 0000,999.44, ,FEET
SHA,D,6,RES ELE,20161117 0000,20161117 0000,999.32, ,FEET
SHA,D,6,RES ELE,20161118 0000,20161118 0000,999.26, ,FEET
SHA,D,6,RES ELE,20161119 0000,20161119 0000,999.67, ,FEET
SHA,D,6,RES ELE,20161120 0000,20161120 0000,1000.32, ,FEET
SHA,D,6,RES ELE,20161121 0000,20161121 0000,1000.75, ,FEET
SHA,D,6,RES ELE,20161122 0000,20161122 0000,1001.05, ,FEET
SHA,D,6,RES ELE,20161123 0000,20161123 0000,1001.39, ,FEET
SHA,D,6,RES ELE,20161124 0000,20161124 0000,1001.84, ,FEET
SHA,D,6,RES ELE,20161125 0000,20161125 0000,1002.21, ,FEET
SHA,D,6,RES ELE,20161126 0000,20161126 0000,1002.71, ,FEET
SHA,D,6,RES ELE,20161127 0000,20161127 0000,1003.10, ,FEET
SHA,D,6,RES ELE,20161128 0000,20161128 0000,1003.44, ,FEET
SHA,D,6,RES ELE,20161129 0000,20161129 0000,1003.55, ,FEET
SHA,D,6,RES ELE,20161130 0000,20161130 0000,1003.72, ,FEET
SHA,D,6,RES ELE,20161201 0000,20161201 0000,1003.84, ,FEET
SHA,D,6,RES ELE,20161202 0000,20161202 0000,1004.07, ,FEET
SHA,D,6,RES ELE,20161203 0000,20161203 0000,1004.20, ,FEET
SHA,D,6,RES ELE,20161204 0000,20161204 0000,1004.28, ,FEET
SHA,D,6,RES ELE,20161205 0000,20161205 0000,1004.31, ,FEET
SHA,D,6,RES ELE,20161206 0000,20161206 0000,1004.34, ,FEET
SHA,D,6,RES ELE,20161207 0000,20161207 0000,1004.46, ,FEET
SHA,D,6,RES ELE,20161208 0000,20161208 0000,1004.61, ,FEET
SHA,D,6,RES ELE,20161209 0000,20161209 0000,1004.85, ,FEET
SHA,D,6,RES ELE,20161210 0000,20161210 0000,1006.18, ,FEET
SHA,D,6,RES ELE,20161211 0000,20161211 0000,1007.14, ,FEET
SHA,D,6,RES ELE,20161212 0000,20161212 0000,1007.56, ,FEET
SHA,D,6,RES ELE,20161213 0000,20161213 0000,1008.13, ,FEET
SHA,D,6,RES ELE,20161214 0000,20161214 0000,1009.33, ,FEET
SHA,D,6,RES ELE,20161215 0000,20161215 0000,1014.22, ,FEET
SHA,D,6,RES ELE,20161216 0000,20161216 0000,1016.98, ,FEET
SHA,D,6,RES ELE,20161217 0000,20161217 0000,1018.78, ,FEET
SHA,D,6,RES ELE,20161218 0000,20161218 0000,1020.08, ,FEET
SHA,D,6,RES ELE,20161219 0000,20161219 0000,1020.99, ,FEET
SHA,D,6,RES ELE,20161220 0000,20161220 0000,1021.67, ,FEET
SHA,D,6,RES ELE,20161221 0000,20161221 0000,1021.97, ,FEET
SHA,D,6,RES ELE,20161222 0000,20161222 0000,1022.06, ,FEET
SHA,D,6,RES ELE,20161223 0000,20161223 0000,1022.55, ,FEET
SHA,D,6,RES ELE,20161224 0000,20161224 0000,1022.76, ,FEET
SHA,D,6,RES ELE,20161225 0000,20161225 0000,1022.75, ,FEET
SHA,D,6,RES ELE,20161226 0000,20161226 0000,1022.72, ,FEET
SHA,D,6,RES ELE,20161227 0000,20161227 0000,1022.65, ,FEET
SHA,D,6,RES ELE,20161228 0000,20161228 0000,1022.60, ,FEET
SHA,D,6,RES ELE,20161229 0000,20161229 0000,1022.41, ,FEET
SHA,D,6,RES ELE,20161230 0000,20161230 0000,1022.33, ,FEET
SHA,D,6,RES ELE,20161231 0000,20161231 0000,1022.26, ,FEET
SHA,D,6,RES ELE,20170101 0000,20170101 0000,1022.20, ,FEET
SHA,D,6,RES ELE,20170102 0000,20170102 0000,1022.29, ,FEET
SHA,D,6,RES ELE,20170103 0000,20170103 0000,1022.67, ,FEET
SHA,D,6,RES ELE,20170104 0000,20170104 0000,1023.19, ,FEET
SHA,D,6,RES ELE,20170105 0000,20170105 0000,1023.76, ,FEET
SHA,D,6,RES ELE,20170106 0000,20170106 0000,1024.24, ,FEET
SHA,D,6,RES ELE,20170107 0000,20170107 0000,1024.52, ,FEET
SHA,D,6,RES ELE,20170108 0000,20170108 0000,1027.11, ,FEET
SHA,D,6,RES ELE,20170109 0000,20170109 0000,1030.61, ,FEET
SHA,D,6,RES ELE,20170110 0000,20170110 0000,1035.17, ,FEET
SHA,D,6,RES ELE,20170111 0000,20170111 0000,1038.57, ,FEET
SHA,D,6,RES ELE,20170112 0000,20170112 0000,1038.92, ,FEET
SHA,D,6,RES ELE,20170113 0000,20170113 0000,1038.53, ,FEET
SHA,D,6,RES ELE,20170114 0000,20170114 0000,1037.80, ,FEET
SHA,D,6,RES ELE,20170115 0000,20170115 0000,1036.71, ,FEET
SHA,D,6,RES ELE,20170116 0000,20170116 0000,1035.60, ,FEET
SHA,D,6,RES ELE,20170117 0000,20170117 0000,1034.20, ,FEET
SHA,D,6,RES ELE,20170118 0000,20170118 0000,1033.81, ,FEET
SHA,D,6,RES ELE,20170119 0000,20170119 0000,1033.84, ,FEET
SHA,D,6,RES ELE,20170120 0000,20170120 0000,1034.93, ,FEET
SHA,D,6,RES ELE,20170121 0000,20170121 0000,1035.68, ,FEET
SHA,D,6,RES ELE,20170122 0000,20170122 0000,1036.91, ,FEET
SHA,D,6,RES ELE,20170123 0000,20170123 0000,1037.03, ,FEET
SHA,D,6,RES ELE,20170124 0000,20170124 0000,1036.70, ,FEET
SHA,D,6,RES ELE,20170125 0000,20170125 0000,1035.91, ,FEET
SHA,D,6,RES ELE,20170126 0000,20170126 0000,1034.92, ,FEET
SHA,D,6,RES ELE,20170127 0000,20170127 0000,1033.93, ,FEET
SHA,D,6,RES ELE,20170128 0000,20170128 0000,1033.02, ,FEET
SHA,D,6,RES ELE,20170129 0000,20170129 0000,1032.19, ,FEET
SHA,D,6,RES ELE,20170130 0000,20170130 0000,1031.38, ,FEET
SHA,D,6,RES ELE,20170131 0000,20170131 0000,1030.50, ,FEET
SHA,D,6,RES ELE,20170201 0000,20170201 0000,1029.72, ,FEET
SHA,D,6,RES ELE,20170202 0000,20170202 0000,1029.17, ,FEET
SHA,D,6,RES ELE,20170203 0000,20170203 0000,1030.42, ,FEET
SHA,D,6,RES ELE,20170204 0000,20170204 0000,1032.95, ,FEET
SHA,D,6,RES ELE,20170205 0000,20170205 0000,1034.77, ,FEET
SHA,D,6,RES ELE,20170206 0000,20170206 0000,1038.12, ,FEET
SHA,D,6,RES ELE,20170207 0000,20170207 0000,1043.02, ,FEET
SHA,D,6,RES ELE,20170208 0000,20170208 0000,1046.98, ,FEET
SHA,D,6,RES ELE,20170209 0000,20170209 0000,1055.08, ,FEET
SHA,D,6,RES ELE,20170210 0000,20170210 0000,1060.14, ,FEET
SHA,D,6,RES ELE,20170211 0000,20170211 0000,1061.21, ,FEET
SHA,D,6,RES ELE,20170212 0000,20170212 0000,1060.77, ,FEET
SHA,D,6,RES ELE,20170213 0000,20170213 0000,1059.04, ,FEET
SHA,D,6,RES ELE,20170214 0000,20170214 0000,1056.33, ,FEET
SHA,D,6,RES ELE,20170215 0000,20170215 0000,1053.84, ,FEET
SHA,D,6,RES ELE,20170216 0000,20170216 0000,1052.93, ,FEET
SHA,D,6,RES ELE,20170217 0000,20170217 0000,1051.37, ,FEET
SHA,D,6,RES ELE,20170218 0000,20170218 0000,1050.45, ,FEET
SHA,D,6,RES ELE,20170219 0000,20170219 0000,1049.88, ,FEET
SHA,D,6,RES ELE,20170220 0000,20170220 0000,1052.86, ,FEET
SHA,D,6,RES ELE,20170221 0000,20170221 0000,1055.90, ,FEET
SHA,D,6,RES ELE,20170222 0000,20170222 0000,1055.42, ,FEET
SHA,D,6,RES ELE,20170223 0000,20170223 0000,1053.71, ,FEET
SHA,D,6,RES ELE,20170224 0000,20170224 0000,1051.43, ,FEET
SHA,D,6,RES ELE,20170225 0000,20170225 0000,1048.90, ,FEET
SHA,D,6,RES ELE,20170226 0000,20170226 0000,1046.03, ,FEET
SHA,D,6,RES ELE,20170227 0000,20170227 0000,1042.90, ,FEET
SHA,D,6,RES ELE,20170228 0000,20170228 0000,1039.50, ,FEET
SHA,D,6,RES ELE,20170301 0000,20170301 0000,1035.87, ,FEET
SHA,D,6,RES ELE,20170302 0000,20170302 0000,1032.74, ,FEET
SHA,D,6,RES ELE,20170303 0000,20170303 0000,1030.07, ,FEET
SHA,D,6,RES ELE,20170304 0000,20170304 0000,1028.03, ,FEET
SHA,D,6,RES ELE,20170305 0000,20170305 0000,1026.54, ,FEET
SHA,D,6,RES ELE,20170306 0000,20170306 0000,1025.39, ,FEET
SHA,D,6,RES ELE,20170307 0000,20170307 0000,1024.93, ,FEET
SHA,D,6,RES ELE,20170308 0000,20170308 0000,1024.73, ,FEET
SHA,D,6,RES ELE,20170309 0000,20170309 0000,1024.58, ,FEET
SHA,D,6,RES ELE,20170310 0000,20170310 0000,1024.80, ,FEET
SHA,D,6,RES ELE,20170311 0000,20170311 0000,1025.13, ,FEET
SHA,D,6,RES ELE,20170312 0000,20170312 0000,1025.61, ,FEET
SHA,D,6,RES ELE,20170313 0000,20170313 0000,1026.27, ,FEET
SHA,D,6,RES ELE,20170314 0000,20170314 0000,1027.00, ,FEET
SHA,D,6,RES ELE,20170315 0000,20170315 0000,1027.70, ,FEET
SHA,D,6,RES ELE,20170316 0000,20170316 0000,1028.52, ,FEET
SHA,D,6,RES ELE,20170317 0000,20170317 0000,1029.30, ,FEET
SHA,D,6,RES ELE,20170318 0000,20170318 0000,1030.09, ,FEET
SHA,D,6,RES ELE,20170319 0000,20170319 0000,1030.97, ,FEET
SHA,D,6,RES ELE,20170320 0000,20170320 0000,1031.89, ,FEET
SHA,D,6,RES ELE,20170321 0000,20170321 0000,1033.80, ,FEET
SHA,D,6,RES ELE,20170322 0000,20170322 0000,1036.15, ,FEET
SHA,D,6,RES ELE,20170323 0000,20170323 0000,1037.96, ,FEET
SHA,D,6,RES ELE,20170324 0000,20170324 0000,1040.22, ,FEET
SHA,D,6,RES ELE,20170325 0000,20170325 0000,1042.53, ,FEET
SHA,D,6,RES ELE,20170326 0000,20170326 0000,1044.23, ,FEET
SHA,D,6,RES ELE,20170327 0000,20170327 0000,1045.55, ,FEET
SHA,D,6,RES ELE,20170328 0000,20170328 0000,1046.64, ,FEET
SHA,D,6,RES ELE,20170329 0000,20170329 0000,1047.45, ,FEET
SHA,D,6,RES ELE,20170330 0000,20170330 0000,1048.21, ,FEET
SHA,D,6,RES ELE,20170331 0000,20170331 0000,1048.85, ,FEET
SHA,D,6,RES ELE,20170401 0000,20170401 0000,1049.39, ,FEET
SHA,D,6,RES ELE,20170402 0000,20170402 0000,1049.84, ,FEET
SHA,D,6,RES ELE,20170403 0000,20170403 0000,1050.35, ,FEET
SHA,D,6,RES ELE,20170404 0000,20170404 0000,1050.80, ,FEET
SHA,D,6,RES ELE,20170405 0000,20170405 0000,1051.25, ,FEET
SHA,D,6,RES ELE,20170406 0000,20170406 0000,1052.12, ,FEET
SHA,D,6,RES ELE,20170407 0000,20170407 0000,1054.02, ,FEET
SHA,D,6,RES ELE,20170408 0000,20170408 0000,1055.53, ,FEET
SHA,D,6,RES ELE,20170409 0000,20170409 0000,1056.58, ,FEET
SHA,D,6,RES ELE,20170410 0000,20170410 0000,1057.45, ,FEET
SHA,D,6,RES ELE,20170411 0000,20170411 0000,1058.50, ,FEET
SHA,D,6,RES ELE,20170412 0000,20170412 0000,1059.63, ,FEET
SHA,D,6,RES ELE,20170413 0000,20170413 0000,1060.59, ,FEET
SHA,D,6,RES ELE,20170414 0000,20170414 0000,1061.12, ,FEET
SHA,D,6,RES ELE,20170415 0000,20170415 0000,1061.10, ,FEET
SHA,D,6,RES ELE,20170416 0000,20170416 0000,1061.06, ,FEET
SHA,D,6,RES ELE,20170417 0000,20170417 0000,1061.04, ,FEET
SHA,D,6,RES ELE,20170418 0000,20170418 0000,1061.06, ,FEET
SHA,D,6,RES ELE,20170419 0000,20170419 0000,1060.90, ,FEET
SHA,D,6,RES ELE,20170420 0000,20170420 0000,1060.48, ,FEET
SHA,D,6,RES ELE,20170421 0000,20170421 0000,1059.81, ,FEET
SHA,D,6,RES ELE,20170422 0000,20170422 0000,1059.08, ,FEET
SHA,D,6,RES ELE,20170423 0000,20170423 0000,1058.34, ,FEET
SHA,D,6,RES ELE,20170424 0000,20170424 0000,1057.76, ,FEET
SHA,D,6,RES ELE,20170425 0000,20170425 0000,1057.20, ,FEET
SHA,D,6,RES ELE,20170426 0000,20170426 0000,1056.87, ,FEET
SHA,D,6,RES ELE,20170427 0000,20170427 0000,1056.72, ,FEET
SHA,D,6,RES ELE,20170428 0000,20170428 0000,1056.75, ,FEET
SHA,D,6,RES ELE,20170429 0000,20170429 0000,1056.93, ,FEET
SHA,D,6,RES ELE,20170430 0000,20170430 0000,1057.09, ,FEET
SHA,D,6,RES ELE,20170501 0000,20170501 0000,1057.50, ,FEET
SHA,D,6,RES ELE,20170502 0000,20170502 0000,1057.99, ,FEET
SHA,D,6,RES ELE,20170503 0000,20170503 0000,1058.54, ,FEET
SHA,D,6,RES ELE,20170504 0000,20170504 0000,1059.05, ,FEET
SHA,D,6,RES ELE,20170505 0000,20170505 0000,1059.83, ,FEET
SHA,D,6,RES ELE,20170506 0000,20170506 0000,1060.40, ,FEET
SHA,D,6,RES ELE,20170507 0000,20170507 0000,1060.69, ,FEET
SHA,D,6,RES ELE,20170508 0000,20170508 0000,1060.88, ,FEET
SHA,D,6,RES ELE,20170509 0000,20170509 0000,1060.99, ,FEET
SHA,D,6,RES ELE,20170510 0000,20170510 0000,1061.10, ,FEET
SHA,D,6,RES ELE,20170511 0000,20170511 0000,1061.24, ,FEET
SHA,D,6,RES ELE,20170512 0000,20170512 0000,1061.35, ,FEET
SHA,D,6,RES ELE,20170513 0000,20170513 0000,1061.45, ,FEET
SHA,D,6,RES ELE,20170514 0000,20170514 0000,1061.34, ,FEET
SHA,D,6,RES ELE,20170515 0000,20170515 0000,1061.34, ,FEET
SHA,D,6,RES ELE,20170516 0000,20170516 0000,1061.25, ,FEET
SHA,D,6,RES ELE,20170517 0000,20170517 0000,1061.20, ,FEET
SHA,D,6,RES ELE,20170518 0000,20170518 0000,1061.16, ,FEET
SHA,D,6,RES ELE,20170519 0000,20170519 0000,1061.18, ,FEET
SHA,D,6,RES ELE,20170520 0000,20170520 0000,1061.14, ,FEET
SHA,D,6,RES ELE,20170521 0000,20170521 0000,1061.06, ,FEET
SHA,D,6,RES ELE,20170522 0000,20170522 0000,1061.07, ,FEET
SHA,D,6,RES ELE,20170523 0000,20170523 0000,1061.08, ,FEET
SHA,D,6,RES ELE,20170524 0000,20170524 0000,1060.92, ,FEET
SHA,D,6,RES ELE,20170525 0000,20170525 0000,1060.96, ,FEET
SHA,D,6,RES ELE,20170526 0000,20170526 0000,1060.97, ,FEET
SHA,D,6,RES ELE,20170527 0000,20170527 0000,1060.77, ,FEET
SHA,D,6,RES ELE,20170528 0000,20170528 0000,1060.68, ,FEET
SHA,D,6,RES ELE,20170529 0000,20170529 0000,1060.53, ,FEET
SHA,D,6,RES ELE,20170530 0000,20170530 0000,1060.41, ,FEET
SHA,D,6,RES ELE,20170531 0000,20170531 0000,1060.22, ,FEET
SHA,D,6,RES ELE,20170601 0000,20170601 0000,1060.05, ,FEET
SHA,D,6,RES ELE,20170602 0000,20170602 0000,1059.94, ,FEET
SHA,D,6,RES ELE,20170603 0000,20170603 0000,1059.82, ,FEET
SHA,D,6,RES ELE,20170604 0000,20170604 0000,1059.76, ,FEET
SHA,D,6,RES ELE,20170605 0000,20170605 0000,1059.64, ,FEET
SHA,D,6,RES ELE,20170606 0000,20170606 0000,1059.50, ,FEET
SHA,D,6,RES ELE,20170607 0000,20170607 0000,1059.27, ,FEET
SHA,D,6,RES ELE,20170608 0000,20170608 0000,1059.21, ,FEET
SHA,D,6,RES ELE,20170609 0000,20170609 0000,1059.18, ,FEET
SHA,D,6,RES ELE,20170610 0000,20170610 0000,1059.02, ,FEET
SHA,D,6,RES ELE,20170611 0000,20170611 0000,1058.83, ,FEET
SHA,D,6,RES ELE,20170612 0000,20170612 0000,1058.69, ,FEET
SHA,D,6,RES ELE,20170613 0000,20170613 0000,1058.72, ,FEET
SHA,D,6,RES ELE,20170614 0000,20170614 0000,1058.58, ,FEET
SHA,D,6,RES ELE,20170615 0000,20170615 0000,1058.47, ,FEET
SHA,D,6,RES ELE,20170616 0000,20170616 0000,1058.38, ,FEET
SHA,D,6,RES ELE,20170617 0000,20170617 0000,1058.27, ,FEET
SHA,D,6,RES ELE,20170618 0000,20170618 0000,1058.08, ,FEET
SHA,D,6,RES ELE,20170619 0000,20170619 0000,1057.90, ,FEET
SHA,D,6,RES ELE,20170620 0000,20170620 0000,1057.69, ,FEET
SHA,D,6,RES ELE,20170621 0000,20170621 0000,1057.40, ,FEET
SHA,D,6,RES ELE,20170622 0000,20170622 0000,1057.13, ,FEET
SHA,D,6,RES ELE,20170623 0000,20170623 0000,1056.95, ,FEET
SHA,D,6,RES ELE,20170624 0000,20170624 0000,1056.69, ,FEET
SHA,D,6,RES ELE,20170625 0000,20170625 0000,1056.56, ,FEET
SHA,D,6,RES ELE,20170626 0000,20170626 0000,1056.22, ,FEET
SHA,D,6,RES ELE,20170627 0000,20170627 0000,1055.98, ,FEET
SHA,D,6,RES ELE,20170628 0000,20170628 0000,1055.73, ,FEET
SHA,D,6,RES ELE,20170629 0000,20170629 0000,1055.52, ,FEET
SHA,D,6,RES ELE,20170630 0000,20170630 0000,1055.29, ,FEET
SHA,D,6,RES ELE,20170701 0000,20170701 0000,1055.04, ,FEET
SHA,D,6,RES ELE,20170702 0000,20170702 0000,1054.76, ,FEET
SHA,D,6,RES ELE,20170703 0000,20170703 0000,1054.56, ,FEET
SHA,D,6,RES ELE,20170704 0000,20170704 0000,1054.28, ,FEET
SHA,D,6,RES ELE,20170705 0000,20170705 0000,1054.00, ,FEET
SHA,D,6,RES ELE,20170706 0000,20170706 0000,1053.71, ,FEET
SHA,D,6,RES ELE,20170707 0000,20170707 0000,1053.35, ,FEET
SHA,D,6,RES ELE,20170708 0000,20170708 0000,1053.06, ,FEET
SHA,D,6,RES ELE,20170709 0000,20170709 0000,1052.76, ,FEET
SHA,D,6,RES ELE,20170710 0000,20170710 0000,1052.52, ,FEET
SHA,D,6,RES ELE,20170711 0000,20170711 0000,1052.16, ,FEET
SHA,D,6,RES ELE,20170712 0000,20170712 0000,1051.85, ,FEET
SHA,D,6,RES ELE,20170713 0000,20170713 0000,1051.56, ,FEET
SHA,D,6,RES ELE,20170714 0000,20170714 0000,1051.43, ,FEET
SHA,D,6,RES ELE,20170715 0000,20170715 0000,1051.18, ,FEET
SHA,D,6,RES ELE,20170716 0000,20170716 0000,1050.90, ,FEET
SHA,D,6,RES ELE,20170717 0000,20170717 0000,1050.51, ,FEET
SHA,D,6,RES ELE,20170718 0000,20170718 0000,1050.27, ,FEET
SHA,D,6,RES ELE,20170719 0000,20170719 0000,1050.04, ,FEET
SHA,D,6,RES ELE,20170720 0000,20170720 0000,1049.65, ,FEET
SHA,D,6,RES ELE,20170721 0000,20170721 0000,1049.24, ,FEET
SHA,D,6,RES ELE,20170722 0000,20170722 0000,1048.87, ,FEET
SHA,D,6,RES ELE,20170723 0000,20170723 0000,1048.54, ,FEET
SHA,D,6,RES ELE,20170724 0000,20170724 0000,1048.18, ,FEET
SHA,D,6,RES ELE,20170725 0000,20170725 0000,1047.76, ,FEET
SHA,D,6,RES ELE,20170726 0000,20170726 0000,1047.31, ,FEET
SHA,D,6,RES ELE,20170727 0000,20170727 0000,1046.96, ,FEET
SHA,D,6,RES ELE,20170728 0000,20170728 0000,1046.68, ,FEET
SHA,D,6,RES ELE,20170729 0000,20170729 0000,1046.27, ,FEET
SHA,D,6,RES ELE,20170730 0000,20170730 0000,1045.90, ,FEET
SHA,D,6,RES ELE,20170731 0000,20170731 0000,1045.57, ,FEET
